103079215354,MEMBER,<empty>,<empty>,mRealloc,38,,<empty>,124,mRealloc,,,14,,"std.map<std.string,AllocFunc>"
103079215355,MEMBER,<empty>,<empty>,mNoReturn,53,,<empty>,125,mNoReturn,,,15,,"std.unordered_map<std.string,FalseTrueMaybe>"
103079215356,MEMBER,<empty>,<empty>,mReturnValue,40,,<empty>,126,mReturnValue,,,16,,"std.map<std.string,std.string>"
103079215357,MEMBER,<empty>,<empty>,mReturnValueType,40,,<empty>,127,mReturnValueType,,,17,,"std.map<std.string,std.string>"
103079215358,MEMBER,<empty>,<empty>,mReturnValueContainer,32,,<empty>,128,mReturnValueContainer,,,18,,"std.map<std.string,int>"
103079215359,MEMBER,<empty>,<empty>,mUnknownReturnValues,57,,<empty>,129,mUnknownReturnValues,,,19,,"std.map<std.string,std.vector<MathLib.bigint>>"
103079215360,MEMBER,<empty>,<empty>,mReportErrors,33,,<empty>,130,mReportErrors,,,20,,"std.map<std.string,bool>"
103079215361,MEMBER,<empty>,<empty>,mProcessAfterCode,33,,<empty>,131,mProcessAfterCode,,,21,,"std.map<std.string,bool>"
103079215362,MEMBER,<empty>,<empty>,mMarkupExtensions,27,,<empty>,132,mMarkupExtensions,,,22,,std.set<std.string>
103079215363,MEMBER,<empty>,<empty>,mKeywords,50,,<empty>,133,mKeywords,,,23,,"std.map<std.string,std.set<std.string>>"
103079215364,MEMBER,<empty>,<empty>,mExecutableBlocks,48,,<empty>,134,mExecutableBlocks,,,24,,"std.unordered_map<std.string,CodeBlock>"
103079215365,MEMBER,<empty>,<empty>,mExporters,46,,<empty>,135,mExporters,,,25,,"std.map<std.string,ExportedFunctions>"
103079215366,MEMBER,<empty>,<empty>,mImporters,50,,<empty>,136,mImporters,,,26,,"std.map<std.string,std.set<std.string>>"
103079215367,MEMBER,<empty>,<empty>,mReflection,32,,<empty>,137,mReflection,,,27,,"std.map<std.string,int>"
103079215368,MEMBER,<empty>,<empty>,mPodTypes,53,,<empty>,138,mPodTypes,,,28,,"std.unordered_map<std.string,structPodType>"
103079215369,MEMBER,<empty>,<empty>,mPlatformTypes,41,,<empty>,139,mPlatformTypes,,,29,,"std.map<std.string,PlatformType>"
103079215370,MEMBER,<empty>,<empty>,mPlatforms,37,,<empty>,140,mPlatforms,,,30,,"std.map<std.string,Platform>"
103079215371,MEMBER,<empty>,<empty>,mTypeChecks,61,,<empty>,141,mTypeChecks,,,31,,"std.map<std.pair<std.string,std.string>,TypeCheck>"
103079215372,MEMBER,<empty>,<empty>,mNonOverlappingData,57,,<empty>,142,mNonOverlappingData,,,32,,"std.unordered_map<std.string,NonOverlappingData>"
103079215373,MEMBER,<empty>,<empty>,mEntrypoints,37,,<empty>,143,mEntrypoints,,,33,,std.unordered_set<std.string>
103079215374,MEMBER,<empty>,<empty>,* tok,20,,<empty>,45,tok,,,1,,Token*
103079215375,MEMBER,<empty>,<empty>,errorPath,19,,<empty>,46,errorPath,,,2,,ErrorPath
103079215376,MEMBER,<empty>,<empty>,known,14,,<empty>,47,known,,,3,,bool
103079215377,MEMBER,<empty>,<empty>,* start,17,,<empty>,41,start,,,3,,Token*
103079215378,MEMBER,<empty>,<empty>,* library,19,,<empty>,42,library,,,4,,Library*
103079215379,MEMBER,<empty>,<empty>,file,21,,<empty>,78,file,,,2,,std.string
103079215380,MEMBER,<empty>,<empty>,line,13,,<empty>,79,line,,,3,,int
103079215381,MEMBER,<empty>,<empty>,errmsg,21,,<empty>,80,errmsg,,,4,,std.string
103079215382,MEMBER,<empty>,<empty>,line,13,,<empty>,63,line,,,2,,int
103079215383,MEMBER,<empty>,<empty>,column,13,,<empty>,64,column,,,3,,int
103079215384,MEMBER,<empty>,<empty>,linenr,18,,<empty>,56,linenr,,,2,,unsigned int
103079215385,MEMBER,<empty>,<empty>,* pm,22,,<empty>,1237,pm,,,1,,ProgramMemory*
103079215386,MEMBER,<empty>,<empty>,& settings,23,,<empty>,1238,settings,,,2,,Settings&
103079215387,MEMBER,<empty>,<empty>,fdepth = 4,13,,<empty>,1239,fdepth,,,3,,int
103079215388,MEMBER,<empty>,<empty>,depth = 10,13,,<empty>,1240,depth,,,4,,int
103079215389,MEMBER,<empty>,<empty>,* tok = nullptr,16,,<empty>,41,tok,,,1,,Token*
103079215390,MEMBER,<empty>,<empty>,exprid = 0,16,,<empty>,42,exprid,,,2,,int
103079215391,MEMBER,<empty>,<empty>,,,,<empty>,,,,,7,,const
103079215392,MEMBER,<empty>,<empty>,,,,<empty>,,,,,19,,const
103079215393,MEMBER,<empty>,<empty>,state,19,,<empty>,158,state,,,1,,ProgramMemory
103079215394,MEMBER,<empty>,<empty>,analyzer,28,,<empty>,43,analyzer,,,2,,ValuePtr<Analyzer>
103079215395,MEMBER,<empty>,<empty>,& tokenlist,24,,<empty>,44,tokenlist,,,3,,TokenList&
103079215396,MEMBER,<empty>,<empty>,& errorLogger,20,,<empty>,45,errorLogger,,,4,,ErrorLogger&
103079215397,MEMBER,<empty>,<empty>,& settings,23,,<empty>,46,settings,,,5,,Settings&
103079215398,MEMBER,<empty>,<empty>,"* m_file_name = """"",15,,<empty>,81,m_file_name,,,5,,char*
103079215399,MEMBER,<empty>,<empty>,"* m_function_name = """"",15,,<empty>,82,m_function_name,,,6,,char*
103079215400,MEMBER,<empty>,<empty>,= CLatest,77,,<empty>,41,,,,3,,c
103079215401,MEMBER,<empty>,<empty>,= CPPLatest,109,,<empty>,44,,,,5,,cpp
103079215402,MEMBER,<empty>,<empty>,nomsg,21,,<empty>,291,nomsg,,,1,,SuppressionList
103079215403,MEMBER,<empty>,<empty>,nofail,21,,<empty>,293,nofail,,,2,,SuppressionList
103079215404,MEMBER,<empty>,<empty>,parentOp,21,,<empty>,1572,parentOp,,,1,,std.string
103079215405,MEMBER,<empty>,<empty>,operand1,20,,<empty>,1573,operand1,,,2,,int
103079215406,MEMBER,<empty>,<empty>,operand2,20,,<empty>,1574,operand2,,,3,,int
103079215407,MEMBER,<empty>,<empty>,known = true,10,,<empty>,69,known,,,3,,bool
103079215408,MEMBER,<empty>,<empty>,* scope,17,,<empty>,164,scope,,,3,,Scope*
103079215409,MEMBER,<empty>,<empty>,* const mToken,21,,<empty>,74,mToken,,,3,,Token*
103079215410,MEMBER,<empty>,<empty>,mName,27,,<empty>,84,mName,,,3,,std.string
103079215411,MEMBER,<empty>,<empty>,mFullName,27,,<empty>,94,mFullName,,,3,,std.string
103079215412,MEMBER,<empty>,<empty>,* token,10,,<empty>,1627,token,,,2,,Token*
103079215413,MEMBER,<empty>,<empty>,scope,17,,<empty>,1628,scope,,,3,,std.string
103079215414,MEMBER,<empty>,<empty>,*mFunction,24,,<empty>,94,mFunction,,,1,,Function*
103079215415,MEMBER,<empty>,<empty>,*mVariable,24,,<empty>,95,mVariable,,,2,,Variable*
103079215416,MEMBER,<empty>,<empty>,*mEnumerator,26,,<empty>,97,mEnumerator,,,4,,Enumerator*
103079215417,MEMBER,<empty>,<empty>,= LOW,53,,<empty>,121,,,,2,,type
103079215418,MEMBER,<empty>,<empty>,isExecutable{},20,,<empty>,73,isExecutable,,,3,,bool
103079215419,MEMBER,<empty>,<empty>,isStructInit{},20,,<empty>,74,isStructInit,,,4,,bool
103079215420,MEMBER,<empty>,<empty>,isEnum{},20,,<empty>,75,isEnum,,,5,,bool
103079215421,MEMBER,<empty>,<empty>,startVarid{},26,,<empty>,76,startVarid,,,6,,int
103079215422,MEMBER,<empty>,<empty>,className,21,,<empty>,356,className,,,1,,std.string
103079215423,MEMBER,<empty>,<empty>,* bodyEnd{},20,,<empty>,357,bodyEnd,,,2,,Token*
103079215424,MEMBER,<empty>,<empty>,* bodyEnd2{},20,,<empty>,358,bodyEnd2,,,3,,Token*
103079215425,MEMBER,<empty>,<empty>,isNamespace{},14,,<empty>,359,isNamespace,,,4,,bool
103079215426,MEMBER,<empty>,<empty>,recordTypes,31,,<empty>,360,recordTypes,,,5,,std.set<std.string>
103079215427,MEMBER,<empty>,<empty>,* mTypedefToken,14,,<empty>,575,mTypedefToken,,,1,,Token*
103079215428,MEMBER,<empty>,<empty>,* mEndToken{nullptr},14,,<empty>,576,mEndToken,,,2,,Token*
103079215429,MEMBER,<empty>,<empty>,mRangeType,35,,<empty>,577,mRangeType,,,3,,"std.pair<Token*,Token*>"
103079215430,MEMBER,<empty>,<empty>,mRangeTypeQualifiers,35,,<empty>,578,mRangeTypeQualifiers,,,4,,"std.pair<Token*,Token*>"
103079215431,MEMBER,<empty>,<empty>,mRangeAfterVar,35,,<empty>,579,mRangeAfterVar,,,5,,"std.pair<Token*,Token*>"
103079215432,MEMBER,<empty>,<empty>,* mNameToken{nullptr},14,,<empty>,580,mNameToken,,,6,,Token*
103079215433,MEMBER,<empty>,<empty>,mFail = false,14,,<empty>,581,mFail,,,7,,bool
103079215434,MEMBER,<empty>,<empty>,mReplaceFailed = false,14,,<empty>,582,mReplaceFailed,,,8,,bool
103079215435,MEMBER,<empty>,<empty>,mUsed = false,14,,<empty>,583,mUsed,,,9,,bool
103079215436,MEMBER,<empty>,<empty>,Global,36,,<empty>,2382,Global,,,1,,std.uint8_t
103079215437,MEMBER,<empty>,<empty>,Namespace,44,,<empty>,2382,Namespace,,,2,,std.uint8_t
103079215438,MEMBER,<empty>,<empty>,Record,55,,<empty>,2382,Record,,,3,,std.uint8_t
103079215439,MEMBER,<empty>,<empty>,MemberFunction,63,,<empty>,2382,MemberFunction,,,4,,std.uint8_t
103079215440,MEMBER,<empty>,<empty>,Other,79,,<empty>,2382,Other,,,5,,std.uint8_t
103079215441,MEMBER,<empty>,<empty>,*parent,20,,<empty>,2397,parent,,,4,,ScopeInfo3*
103079215442,MEMBER,<empty>,<empty>,children,31,,<empty>,2398,children,,,5,,std.list<ScopeInfo3>
103079215443,MEMBER,<empty>,<empty>,type,14,,<empty>,2399,type,,,6,,ScopeInfo3.Type
103079215444,MEMBER,<empty>,<empty>,fullName,21,,<empty>,2400,fullName,,,7,,std.string
103079215445,MEMBER,<empty>,<empty>,name,21,,<empty>,2401,name,,,8,,std.string
103079215446,MEMBER,<empty>,<empty>,* bodyStart,21,,<empty>,2402,bodyStart,,,9,,Token*
103079215447,MEMBER,<empty>,<empty>,* bodyEnd,21,,<empty>,2403,bodyEnd,,,10,,Token*
103079215448,MEMBER,<empty>,<empty>,usingNamespaces,31,,<empty>,2404,usingNamespaces,,,11,,std.set<std.string>
103079215449,MEMBER,<empty>,<empty>,recordTypes,31,,<empty>,2405,recordTypes,,,12,,std.set<std.string>
103079215450,MEMBER,<empty>,<empty>,baseTypes,31,,<empty>,2406,baseTypes,,,13,,std.set<std.string>
103079215451,MEMBER,<empty>,<empty>,mVariableId,53,,<empty>,4121,mVariableId,,,1,,"std.unordered_map<std.string,int>"
103079215452,MEMBER,<empty>,<empty>,mVariableId_global,53,,<empty>,4122,mVariableId_global,,,2,,"std.unordered_map<std.string,int>"
103079215453,MEMBER,<empty>,<empty>,mScopeInfo,69,,<empty>,4123,mScopeInfo,,,3,,"std.stack<std.vector<std.pair<std.string,int>>>"
103079215454,MEMBER,<empty>,<empty>,mVarId{},28,,<empty>,4124,mVarId,,,4,,mutableint
103079215455,MEMBER,<empty>,<empty>,usingnamespaces,34,,<empty>,4898,usingnamespaces,,,2,,std.list<constToken*>
103079215456,MEMBER,<empty>,<empty>,scope,32,,<empty>,4899,scope,,,3,,std.list<std.string>
103079215457,MEMBER,<empty>,<empty>,*tok,15,,<empty>,4900,tok,,,4,,Token*
103079215458,MEMBER,<empty>,<empty>,mbcs,21,,<empty>,10096,mbcs,,,2,,std.string
103079215459,MEMBER,<empty>,<empty>,unicode,27,,<empty>,10096,unicode,,,3,,std.string
103079215460,MEMBER,<empty>,<empty>,op,28,,<empty>,456,op,,,1,,std.stack<Token*>
103079215461,MEMBER,<empty>,<empty>,depth{},13,,<empty>,457,depth,,,2,,int
103079215462,MEMBER,<empty>,<empty>,inArrayAssignment{},13,,<empty>,458,inArrayAssignment,,,3,,int
103079215463,MEMBER,<empty>,<empty>,cpp,14,,<empty>,459,cpp,,,4,,bool
103079215464,MEMBER,<empty>,<empty>,assign{},13,,<empty>,460,assign,,,5,,int
103079215465,MEMBER,<empty>,<empty>,inCase{},14,,<empty>,461,inCase,,,6,,bool
103079215466,MEMBER,<empty>,<empty>,inGeneric{},14,,<empty>,462,inGeneric,,,7,,bool
103079215467,MEMBER,<empty>,<empty>,stopAtColon{},14,,<empty>,463,stopAtColon,,,8,,bool
103079215468,MEMBER,<empty>,<empty>,* functionCallEndPar{},20,,<empty>,464,functionCallEndPar,,,9,,Token*
103079215469,MEMBER,<empty>,<empty>,f,31,,<empty>,1873,f,,,1,,std.function<void()>
103079215470,MEMBER,<empty>,<empty>,Undefined,45,,<empty>,1355,Undefined,,,1,,std.uint8_t
103079215471,MEMBER,<empty>,<empty>,ByValue,56,,<empty>,1355,ByValue,,,2,,std.uint8_t
103079215472,MEMBER,<empty>,<empty>,ByReference,65,,<empty>,1355,ByReference,,,3,,std.uint8_t
103079215473,MEMBER,<empty>,<empty>,* argtok{},16,,<empty>,2003,argtok,,,1,,Token*
103079215474,MEMBER,<empty>,<empty>,message,17,,<empty>,2004,message,,,2,,std.string
103079215475,MEMBER,<empty>,<empty>,type = ValueFlow::Value::LifetimeKind::Object,36,,<empty>,2005,type,,,3,,ValueFlow.Value.LifetimeKind
103079215476,MEMBER,<empty>,<empty>,errorPath,15,,<empty>,2006,errorPath,,,4,,ErrorPath
103079215477,MEMBER,<empty>,<empty>,inconclusive{},10,,<empty>,2007,inconclusive,,,5,,bool
103079215478,MEMBER,<empty>,<empty>,forward = true,10,,<empty>,2008,forward,,,6,,bool
103079215479,MEMBER,<empty>,<empty>,* forwardTok{},10,,<empty>,2278,forwardTok,,,17,,Token*
103079215480,MEMBER,<empty>,<empty>,* capture{},16,,<empty>,2771,capture,,,2,,Token*
103079215481,MEMBER,<empty>,<empty>,* arguments{},16,,<empty>,2772,arguments,,,3,,Token*
103079215482,MEMBER,<empty>,<empty>,* returnTok{},16,,<empty>,2773,returnTok,,,4,,Token*
103079215483,MEMBER,<empty>,<empty>,* bodyTok{},16,,<empty>,2774,bodyTok,,,5,,Token*
103079215484,MEMBER,<empty>,<empty>,explicitCaptures,83,,<empty>,2775,explicitCaptures,,,6,,"std.unordered_map<constVariable*,std.pair<constToken*,LifetimeCapture>>"
103079215485,MEMBER,<empty>,<empty>,implicitCapture = LifetimeCapture::Undefined,21,,<empty>,2776,implicitCapture,,,7,,LifetimeCapture
103079215486,MEMBER,<empty>,<empty>,* expr,16,,<empty>,3670,expr,,,1,,Token*
103079215487,MEMBER,<empty>,<empty>,* vartok{},20,,<empty>,4255,vartok,,,1,,Token*
103079215488,MEMBER,<empty>,<empty>,true_values,37,,<empty>,4256,true_values,,,2,,std.list<ValueFlow.Value>
103079215489,MEMBER,<empty>,<empty>,false_values,37,,<empty>,4257,false_values,,,3,,std.list<ValueFlow.Value>
103079215490,MEMBER,<empty>,<empty>,inverted = false,14,,<empty>,4258,inverted,,,4,,bool
103079215491,MEMBER,<empty>,<empty>,impossible = true,14,,<empty>,4260,impossible,,,5,,bool
103079215492,MEMBER,<empty>,<empty>,& tokenlist,14,,<empty>,7051,tokenlist,,,2,,TokenList&
103079215493,MEMBER,<empty>,<empty>,& symboldatabase,19,,<empty>,7052,symboldatabase,,,3,,SymbolDatabase&
103079215494,MEMBER,<empty>,<empty>,& errorLogger,16,,<empty>,7053,errorLogger,,,4,,ErrorLogger&
103079215495,MEMBER,<empty>,<empty>,& settings,19,,<empty>,7054,settings,,,5,,Settings&
103079215496,MEMBER,<empty>,<empty>,skippedFunctions,28,,<empty>,7055,skippedFunctions,,,6,,std.set<constScope*>
103079215497,MEMBER,<empty>,<empty>,state,20,,<empty>,7183,state,,,10,,ValueFlowState
103079215498,MEMBER,<empty>,<empty>,stop,15,,<empty>,7184,stop,,,11,,ValueFlowPassRunner.TimePoint
103079215499,MEMBER,<empty>,<empty>,* timerResults,21,,<empty>,7185,timerResults,,,12,,TimerResultsIntf*
103079215500,MEMBER,<empty>,<empty>,* mName = nullptr,15,,<empty>,7190,mName,,,1,,char*
103079215501,MEMBER,<empty>,<empty>,mCPP = false,10,,<empty>,7191,mCPP,,,2,,bool
103079215502,MEMBER,<empty>,<empty>,mRun,7,,<empty>,7192,mRun,,,3,,F
103079215503,MEMBER,<empty>,<empty>,dependent = true,14,,<empty>,97,dependent,,,1,,bool
103079215504,MEMBER,<empty>,<empty>,unknown = true,14,,<empty>,98,unknown,,,2,,bool
103079215505,MEMBER,<empty>,<empty>,& settings,19,,<empty>,51,settings,,,1,,Settings&
103079215506,MEMBER,<empty>,<empty>,pms,24,,<empty>,52,pms,,,2,,ProgramMemoryState
103079215507,MEMBER,<empty>,<empty>,mIt,31,,<empty>,903,mIt,,,12,,M.const_iterator
103079215508,MEMBER,<empty>,<empty>,*mMap,17,,<empty>,918,mMap,,,6,,MultiValueFlowAnalyzer.SelectValueFromVarIdMapRange.M*
103079215509,MEMBER,<empty>,<empty>,values,54,,<empty>,921,values,,,2,,"std.unordered_map<int,ValueFlow.Value>"
103079215510,MEMBER,<empty>,<empty>,vars,53,,<empty>,922,vars,,,3,,"std.unordered_map<int,constVariable*>"
103079215511,MEMBER,<empty>,<empty>,* x,10,,<empty>,1113,x,,,1,,T*
103079215512,MEMBER,<empty>,<empty>,varids,53,,<empty>,1073,varids,,,1,,"std.unordered_map<int,constVariable*>"
103079215513,MEMBER,<empty>,<empty>,aliases,53,,<empty>,1074,aliases,,,2,,"std.unordered_map<int,constVariable*>"
103079215514,MEMBER,<empty>,<empty>,value,22,,<empty>,1075,value,,,3,,ValueFlow.Value
103079215515,MEMBER,<empty>,<empty>,* expr,16,,<empty>,1220,expr,,,1,,Token*
103079215516,MEMBER,<empty>,<empty>,local = true,10,,<empty>,1221,local,,,2,,bool
103079215517,MEMBER,<empty>,<empty>,unknown{},10,,<empty>,1222,unknown,,,3,,bool
103079215518,MEMBER,<empty>,<empty>,dependOnThis{},10,,<empty>,1223,dependOnThis,,,4,,bool
103079215519,MEMBER,<empty>,<empty>,uniqueExprId{},10,,<empty>,1224,uniqueExprId,,,5,,bool
103079215520,MEMBER,<empty>,<empty>,isNot{},10,,<empty>,1350,isNot,,,1,,bool
103079215521,MEMBER,<empty>,<empty>,partialReads,43,,<empty>,1373,partialReads,,,2,,std.shared_ptr<PartialReadContainer>
103079215522,MEMBER,<empty>,<empty>,varname,17,,<empty>,1412,varname,,,1,,std.string
103079215523,MEMBER,<empty>,<empty>,_s,17,,<empty>,10,_s,,,2,,std.string
103079215524,MEMBER,<empty>,<empty>,_s,17,,<empty>,10,_s,,,2,,std.string
103079215525,MEMBER,<empty>,<empty>,Compile,30,,<empty>,250,Compile,,,1,,std.uint8_t
103079215526,MEMBER,<empty>,<empty>,Include,39,,<empty>,250,Include,,,2,,std.uint8_t
103079215527,MEMBER,<empty>,<empty>,Precompile,48,,<empty>,250,Precompile,,,3,,std.uint8_t
